claim_id,source_file,source_claim,parameter_id,environment,claim_type,production_value,production_unit,source_id,source_value_if_available,conflict_type,conflict_reason,resolution_status
e9421d8769be79c4,academy/water-balance/understanding-lsi.html,"Of the adjustable variables, pH has the largest impact on LSI because the pH factor in the formula is the raw pH value, not a lookup number — a 0.1 pH change shifts LSI by 0.1 directly.",ph,unspecified,RANGE,0.1,ph_units,,,RANGE_MISMATCH,"Value 0.1-0.1 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
f864db2906ae0764,academy/water-balance/understanding-ph.html,"Key Facts At pH 7.2, approximately 67% of free chlorine is in its most active form (hypochlorous acid).",free_chlorine,unspecified,RULE_OF_THUMB,67,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
2f587ea4cf726a36,academy/water-balance/understanding-ph.html,"At pH 8.0, only 22% of free chlorine is active — three times more chlorine is needed for the same effect. pH naturally drifts upward in pools as CO2 escapes the water surface.",ph,unspecified,RANGE,8,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
4401d0f9d4c28f9a,academy/water-balance/understanding-ph.html,"At pH 8.0, only 22% of free chlorine is active — three times more chlorine is needed for the same effect. pH naturally drifts upward in pools as CO2 escapes the water surface.",free_chlorine,unspecified,RANGE,22,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
1e178f3fa89b64c7,academy/water-balance/understanding-ph.html,"At pH 8.0, only 22% of free chlorine is active — three times more chlorine is needed for the same effect. pH naturally drifts upward in pools as CO2 escapes the water surface.",ph,pool,RANGE,2,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
de0e99c94dda54aa,academy/water-balance/understanding-ph.html,What pH Measures pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline).,ph,unspecified,RANGE,0,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
7be77f2f6ef75da6,academy/water-balance/understanding-ph.html,What pH Measures pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline).,ph,unspecified,RANGE,14,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
61da87a76107b1af,academy/water-balance/understanding-ph.html,"Each full pH unit represents a 10-fold change in acidity, which is why even small changes (0.2–0.3 units) have measurable effects on chlorine effectiveness.",ph,unspecified,RANGE,10,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
837435cea8d03c79,academy/water-balance/understanding-ph.html,"Each full pH unit represents a 10-fold change in acidity, which is why even small changes (0.2–0.3 units) have measurable effects on chlorine effectiveness.",ph,unspecified,RANGE,0.2-0.3,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes the pH scale itself (e.g. ""0 to 14 logarithmic scale"", ""each full pH unit""), not a water-chemistry target value.",NOT_A_CHEMISTRY_CLAIM
7473e8bc78fdaee9,academy/water-balance/understanding-ph.html,"At pH 7.2, about 67% of free chlorine is HOCl.",free_chlorine,unspecified,RANGE,67,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
93dcf35c0bbb9853,academy/water-balance/understanding-ph.html,"At pH 8.0, only 22% remains as HOCl.",ph,unspecified,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
2498d519df23327e,academy/water-balance/understanding-ph.html,This means a pool with 2 ppm FC at pH 7.2 has roughly the same effective sanitation as a pool with 6 ppm FC at pH 8.0.,free_chlorine,pool,RULE_OF_THUMB,6,ppm,,,RANGE_MISMATCH,"Value 6-6 ppm does not overlap the canonical range(s) range-fc-pool-chlorine-no-cya (1-3), range-fc-pool-chlorine-with-cya (2-4) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
9b80e2cb8d605ec1,academy/water-balance/understanding-ph.html,This means a pool with 2 ppm FC at pH 7.2 has roughly the same effective sanitation as a pool with 6 ppm FC at pH 8.0.,ph,pool,RULE_OF_THUMB,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
17030adfd35149c3,academy/water-balance/water-balance-order.html,Step 2: Adjust pH to 7.2–7.6 using sodium carbonate or soda ash (to raise) or muriatic acid / sodium bisulfate (to lower).,ph,unspecified,RANGE,2,ph_units,,,EXTRACTION_ARTIFACT,"""2"" is a step/day/test-numbering token (""Step 2"" / ""2)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
454da4a22bf5f8e4,academy/water-balance/water-balance-order.html,"Examples Full Rebalancing Sequence An opening test shows: TA 50 ppm, pH 7.0, CH 100 ppm, FC 0.",total_alkalinity,unspecified,RANGE,50,ppm,,,RANGE_MISMATCH,"Value 50-50 ppm does not overlap the canonical range(s) range-ta-public-pool-standard (60-180), range-ta-residential-practical (80-120), range-ta-hottub (80-120) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
59ed7f611dc0ba7f,academy/water-balance/water-balance-order.html,"Examples Full Rebalancing Sequence An opening test shows: TA 50 ppm, pH 7.0, CH 100 ppm, FC 0.",calcium_hardness,unspecified,RANGE,100,ppm,,,RANGE_MISMATCH,"Value 100-100 ppm does not overlap the canonical range(s) range-ch-public-pool-standard (150-1000), range-ch-residential-practical (200-400) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
2fc8022383997c62,audit/google/crawl-depth.html,"(Dilution, pH & Chlorine) 2 /guides/edge-cases/swimming-after-shocking-pool How Long After Shocking a Pool Can You Swim?",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
7902ad61dfb89c42,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,1,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
12561327002c5efe,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,6.07,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
b6febc430f4ea319,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,1,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
a50a441aaa88cde0,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,6.07,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
0643352bafe790d3,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,1,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
7688f74896be66a3,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,6.07,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
3e4b9308c2fb4792,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,1,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
11d07a6696f643ad,audit/google/freshness.html,Freshness URL Last Reviewed Platform Version Dataset Version /calculators 2026-08-18 1.0.0 2026.07 /calculators/chemical-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-chlorine-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-tub-ph-calculator 2026-08-18 1.0.0 2026.07 /calculators/hot-…,ph,hot_tub,RANGE,6.07,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
4aaf0668a2e32352,calculators/chemical-calculator.html,Test chlorine and pH at least 2–3 times per week during swim season.,ph,unspecified,RANGE,2-3,ph_units,,,EXTRACTION_ARTIFACT,"Number describes testing/dosing FREQUENCY (""N times per week/day""), not a chemistry-parameter value.",NOT_A_CHEMISTRY_CLAIM
e977018fdc60533e,calculators/hot-tub-ph-calculator.html,Related Calculators Pool Calculators (5) Pool Chemical Calculator Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Volume Calculator Hot Tub Calculators (3) Hot Tub Chlorine Calculator Hot Tub pH Calculator Hot Tub Shock Calculator Water Chemistry (5) Salt Calculator Alkalinity…,ph,both,RANGE,5,ph_units,,,EXTRACTION_ARTIFACT,"""5"" is a step/day/test-numbering token (""Step 5"" / ""5)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
2be7b59b831997c8,calculators/hot-tub-ph-calculator.html,Related Calculators Pool Calculators (5) Pool Chemical Calculator Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Volume Calculator Hot Tub Calculators (3) Hot Tub Chlorine Calculator Hot Tub pH Calculator Hot Tub Shock Calculator Water Chemistry (5) Salt Calculator Alkalinity…,ph,both,RANGE,3,ph_units,,,EXTRACTION_ARTIFACT,"""3"" is a step/day/test-numbering token (""Step 3"" / ""3)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
cec90c3358610b3a,calculators/hot-tub-shock-calculator.html,Related Calculators Pool Calculators (5) Pool Chemical Calculator Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Volume Calculator Hot Tub Calculators (3) Hot Tub Chlorine Calculator Hot Tub pH Calculator Hot Tub Shock Calculator Water Chemistry (5) Salt Calculator Alkalinity…,ph,both,RANGE,5,ph_units,,,EXTRACTION_ARTIFACT,"""5"" is a step/day/test-numbering token (""Step 5"" / ""5)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
dadbbf62fd31d9c8,calculators/hot-tub-shock-calculator.html,Related Calculators Pool Calculators (5) Pool Chemical Calculator Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Volume Calculator Hot Tub Calculators (3) Hot Tub Chlorine Calculator Hot Tub pH Calculator Hot Tub Shock Calculator Water Chemistry (5) Salt Calculator Alkalinity…,ph,both,RANGE,3,ph_units,,,EXTRACTION_ARTIFACT,"""3"" is a step/day/test-numbering token (""Step 3"" / ""3)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
bbb41d892f261ad4,calculators/pool-alkalinity-calculator.html,Related Calculators Pool Calculators (5) Pool Chemical Calculator Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Volume Calculator Hot Tub Calculators (3) Hot Tub Chlorine Calculator Hot Tub pH Calculator Hot Tub Shock Calculator Water Chemistry (5) Salt Calculator Alkalinity…,ph,both,RANGE,5,ph_units,,,EXTRACTION_ARTIFACT,"""5"" is a step/day/test-numbering token (""Step 5"" / ""5)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
9af15a7839432406,calculators/pool-alkalinity-calculator.html,Related Calculators Pool Calculators (5) Pool Chemical Calculator Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Volume Calculator Hot Tub Calculators (3) Hot Tub Chlorine Calculator Hot Tub pH Calculator Hot Tub Shock Calculator Water Chemistry (5) Salt Calculator Alkalinity…,ph,both,RANGE,3,ph_units,,,EXTRACTION_ARTIFACT,"""3"" is a step/day/test-numbering token (""Step 3"" / ""3)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
