claim_id,claim_text,parameter,production_context,source_id,source_support,support_type,decision,notes
50e6c9bc170f48cb,DPD-3 (total chlorine) shows 3.5 ppm (deeper pink).,total_chlorine,"academy/testing/using-liquid-test-kits.html (env=unspecified, 3.5-3.5 ppm)",,MANUALLY_REVIEWED,NOT_SUPPORTED,NO_TC_RANGE_EXISTS,"total_chlorine is a derived quantity (FC+CC); chemistry-ranges.js has no independent TC target, correctly so -- TC is checked via its FC/CC components, not its own range. No action needed."
7ae3efe952c264c6,Combined chlorine = 3.5 - 2.0 = 1.5 ppm.,combined_chlorine,"academy/testing/using-liquid-test-kits.html (env=unspecified, 1.5-1.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 1.5-1.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
418c037e1d017895,Re-testing with a liquid kit the next morning shows FC at 8 ppm — dangerous for swimming.,free_chlorine,"academy/testing/using-test-strips.html (env=unspecified, 8-8 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
6d98e3fb6df50ce4,"Chemical Treatment for Cloudiness If cloudiness is from chemistry: first bring pH into the 7.2–7.6 range, then shock the pool to 10 ppm FC or higher.",free_chlorine,"academy/troubleshooting/cloudy-water.html (env=pool, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
0a0a7b8ef6cefe4b,"Examples Clearing Cloudy Water in 48 Hours Pool tests: FC 0.8 ppm, pH 7.9, TA 110 ppm.",free_chlorine,"academy/troubleshooting/cloudy-water.html (env=pool, 0.8-0.8 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.8-0.8 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
2040b58bbe1c925b,"Examples Clearing Cloudy Water in 48 Hours Pool tests: FC 0.8 ppm, pH 7.9, TA 110 ppm.",ph,"academy/troubleshooting/cloudy-water.html (env=pool, 7.9-7.9 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 7.9-7.9 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
d3242bcbf8315323,Day 1 morning: add muriatic acid to lower pH to 7.4.,ph,"academy/troubleshooting/cloudy-water.html (env=unspecified, 1-1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-1 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
3b50560f2e5c24ca,Afternoon: shock pool to 10 ppm FC using liquid chlorine.,free_chlorine,"academy/troubleshooting/cloudy-water.html (env=pool, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
ac53605bb4e9f2a7,Ideal Range: N/A (prevented by LSI > −0.3) Calculators Chemical Calculator Related Langelier Saturation Index pH Total Alkalinity Calcium Hardness Copper Iron Full entity details → In This Category Cloudy Pool Water: Causes and Solutions Green Pool Water: How to Fix It Foaming Hot Tubs: Causes and S…,lsi,"academy/troubleshooting/corrosion.html (env=pool, 0.3-0.3 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
68055ae024bffd95,Key Facts An LSI below -0.3 indicates aggressive (corrosive) water.,lsi,"academy/troubleshooting/corrosion.html (env=unspecified, -0.3--0.3 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
84a95e3fbf929872,Testing shows pH 7.1 and Ca hardness 100 ppm — an LSI of approximately -1.0.,calcium_hardness,"academy/troubleshooting/corrosion.html (env=unspecified, 100-100 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 100-100 ppm does not overlap any canonical range for calcium_hardness/unspecified (checked: range-ch-public-pool-standard, range-ch-residential-practical)."
087332a31a0b153f,Testing shows pH 7.1 and Ca hardness 100 ppm — an LSI of approximately -1.0.,lsi,"academy/troubleshooting/corrosion.html (env=unspecified, -1--1 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
75afa38cb015e374,Step 3: Raise pH to 7.4 and hardness to 250 ppm over 48 hours.,ph,"academy/troubleshooting/corrosion.html (env=unspecified, 3-3 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 3-3 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
af987ca0b10a8315,The shock dose for an active green pool is 30 ppm FC — ten times the normal level.,free_chlorine,"academy/troubleshooting/green-water.html (env=pool, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-30 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
d44095dc1bc58f66,"The Green Pool Treatment Protocol Step 1: Test pH, alkalinity, and CYA.",ph,"academy/troubleshooting/green-water.html (env=pool, 1-1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-1 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
3cdc6c3c5318ca55,Ideal Range: N/A (prevented by LSI < +0.5) Calculators Chemical Calculator Related Langelier Saturation Index Calcium Hardness pH Total Alkalinity Temperature Concrete Pool Full entity details → In This Category Cloudy Pool Water: Causes and Solutions Green Pool Water: How to Fix It Foaming Hot Tubs…,lsi,"academy/troubleshooting/scaling.html (env=pool, 0.5-0.5 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
6c607ade0eadb1b2,An LSI above +0.3 indicates scaling tendency.,lsi,"academy/troubleshooting/scaling.html (env=unspecified, 0.3-0.3 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
c84cabdfc199b613,The Langelier Saturation Index predicts this tendency — an LSI above +0.3 means scaling is likely to begin.,lsi,"academy/troubleshooting/scaling.html (env=unspecified, 0.3-0.3 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
414a908e2ac30697,"Preventing and Removing Scale Prevention: keep LSI between -0.3 and +0.3 by maintaining pH below 7.6, calcium hardness at or below 400 ppm, and alkalinity at 80–120 ppm.",lsi,"academy/troubleshooting/scaling.html (env=unspecified, -0.3--0.3 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
91bfc9d1414df2c5,"Preventing and Removing Scale Prevention: keep LSI between -0.3 and +0.3 by maintaining pH below 7.6, calcium hardness at or below 400 ppm, and alkalinity at 80–120 ppm.",ph,"academy/troubleshooting/scaling.html (env=unspecified, 0.3-0.3 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.3-0.3 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
3a7d4ce62e34dd78,"Testing shows Ca hardness 480 ppm, pH 7.8, TA 140 ppm — LSI is +0.8 or higher.",lsi,"academy/troubleshooting/scaling.html (env=unspecified, 0.8-0.8 )",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""lsi"" at all."
4a69db2dd89752a3,"The fix: lower pH to 7.4 immediately (largest LSI impact), lower TA to 90 ppm, and plan a 30% partial drain to reduce hardness to ~340 ppm.",calcium_hardness,"academy/troubleshooting/scaling.html (env=unspecified, 30-30 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-30 % does not overlap any canonical range for calcium_hardness/unspecified (checked: range-ch-public-pool-standard, range-ch-residential-practical)."
9cd461b8459e282c,Ideal Range: N/A (prevented by keeping CC < 0.5 ppm) Calculators Pool Shock Calculator Related Combined Chlorine Breakpoint Chlorination Shock Treatment Eye Irritation Full entity details → In This Category Cloudy Pool Water: Causes and Solutions Green Pool Water: How to Fix It Foaming Hot Tubs: Cau…,combined_chlorine,"academy/troubleshooting/strong-chlorine-smell.html (env=pool, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
9f7b718a514248c2,Combined chlorine above 0.5 ppm is the action threshold — breakpoint shock is needed.,combined_chlorine,"academy/troubleshooting/strong-chlorine-smell.html (env=unspecified, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
e86930b53ee7bc88,The shock dose for a green pool is 30 ppm FC — the pool volume calculator determines the exact chemical amount.,free_chlorine,"academy/vacation-rentals/emergency-water-recovery.html (env=pool, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-30 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
2b2da03f5cc25369,The Recovery Protocol Step 1: Lower pH to 7.2 (maximises chlorine activity).,ph,"academy/vacation-rentals/emergency-water-recovery.html (env=unspecified, 1-1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-1 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
ecebf50530cdde22,Step 3: Add shock chlorine to reach 30 ppm FC (for green water) or 10 ppm (for moderately compromised water).,free_chlorine,"academy/vacation-rentals/emergency-water-recovery.html (env=unspecified, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-30 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
a893639795d6a251,Step 3: Add shock chlorine to reach 30 ppm FC (for green water) or 10 ppm (for moderately compromised water).,free_chlorine,"academy/vacation-rentals/emergency-water-recovery.html (env=unspecified, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
64590da4c954e6cc,Step 5: Test every 4–6 hours and add more chlorine if FC drops below 10 ppm (sign that active algae or high chlorine demand is still consuming it).,free_chlorine,"academy/vacation-rentals/emergency-water-recovery.html (env=unspecified, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
f5d774c25138e0f4,"FC is zero, pH 8.1.",ph,"academy/vacation-rentals/emergency-water-recovery.html (env=unspecified, 8.1-8.1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8.1-8.1 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
fd40f03a54e99a01,Timeline: Friday 4pm — lower pH with acid.,ph,"academy/vacation-rentals/emergency-water-recovery.html (env=unspecified, 4-4 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 4-4 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
05afc51475e26fee,Chemical dosing schedule updated for summer: pH adjusted twice weekly (instead of weekly) due to higher CO2 off-gassing from heat and splash.,ph,"academy/vacation-rentals/maintenance-schedule.html (env=unspecified, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
df35f7b36e5bde90,"If combined chlorine is above 0.5 ppm, shock overnight before the guest arrives.",combined_chlorine,"academy/vacation-rentals/turnover-checklist.html (env=unspecified, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
9ca04528a2e522db,"Pre-turnover test: FC 0.8 ppm (low), pH 7.9 (high), TA 100 ppm (ok), CH 220 ppm (ok), CC 0.4 ppm (borderline).",free_chlorine,"academy/vacation-rentals/turnover-checklist.html (env=unspecified, 0.8-0.8 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.8-0.8 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
01e4b7f54f2dc212,"Pre-turnover test: FC 0.8 ppm (low), pH 7.9 (high), TA 100 ppm (ok), CH 220 ppm (ok), CC 0.4 ppm (borderline).",ph,"academy/vacation-rentals/turnover-checklist.html (env=unspecified, 7.9-7.9 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 7.9-7.9 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
96321eb685cd7e22,"Water Chemistry Check The chemistry portion of the weekly inspection covers: free chlorine (1–3 ppm), combined chlorine (below 0.5 ppm), pH (7.2–7.6), total alkalinity (80–120 ppm), and a visual clarity check — can you see the main drain from the pool deck?",combined_chlorine,"academy/vacation-rentals/weekly-inspection.html (env=unspecified, 0.5-0.5 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 0.5-0.5 ppm does not overlap any canonical range for combined_chlorine/unspecified (checked: range-cc-pool-hottub-max).
8e3605b6538a01dc,"Typical dose for raising hardness by 10 ppm in a 10,000-gallon pool is approximately 1.25 lbs.",calcium_hardness,"academy/water-balance/understanding-calcium-hardness.html (env=pool, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for calcium_hardness/pool (checked: range-ch-public-pool-standard, range-ch-residential-practical)."
c58b0aa5cd1a8be6,Key Facts Target CYA for unstabilised pools: 30–50 ppm.,cyanuric_acid,"academy/water-balance/understanding-cyanuric-acid.html (env=pool, 30-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
16274f4e389c358b,"Without CYA in an outdoor pool, chlorine exposed to direct sunlight at midday will deplete by 90% within two to three hours.",cyanuric_acid,"academy/water-balance/understanding-cyanuric-acid.html (env=pool, 90-90 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 90-90 % does not overlap any canonical range for cyanuric_acid/pool (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor)."
3283652f92b45d05,"With 30–50 ppm CYA, chlorine is much more stable and persists throughout the day.",cyanuric_acid,"academy/water-balance/understanding-cyanuric-acid.html (env=unspecified, 30-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
cefc9af4b7a43a63,"At CYA 30 ppm and pH 7.4, approximately 20% of FC is active.",cyanuric_acid,"academy/water-balance/understanding-cyanuric-acid.html (env=unspecified, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
