claim_id,source_url,source_file,source_claim,parameter_id,minimum,maximum,unit,value_type,environment,claim_type,extraction_status,scientific_review_status,source_registry_ids,review_required,notes
c4bce066b24a32b3,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,A pool that maintains 3 ppm FC comfortably at 72°F in April may struggle to hold 1.5 ppm at 85°F in July with the same dosing routine.,free_chlorine,1.5,1.5,ppm,concentration,pool,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
d1039fc23d3b01af,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,A pool that maintains 3 ppm FC comfortably at 72°F in April may struggle to hold 1.5 ppm at 85°F in July with the same dosing routine.,free_chlorine,85,85,°f,temperature,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: free_chlorine does not accept a temperature value -- likely extraction noise, not a real claim about this parameter."
9cc30dbd145a9541,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"Temperature and pH Drift As water warms, carbon dioxide escapes from solution more readily.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
b722238a3409b99c,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"CO2 is naturally acidic, so when it leaves, pH rises.",,2,2,,unknown,unspecified,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
7b592a388e5514ac,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"This is why pool pH tends to be higher in summer and why pools with waterfalls, fountains, or high-speed jets see faster pH rise — all of those features accelerate CO2 off-gassing.",ph,2,2,ph_units,ph_value,pool,RULE_OF_THUMB,CORRECT_EXTRACTION,REQUIRES_REVIEW,,true,
9650153990ef1726,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,Increase the frequency of pH testing from weekly to every two to three days during summer.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fbc026847504eb25,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,LSI Shifts with Temperature Temperature is a significant variable in the Langelier Saturation Index formula.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
a9d73e5e4181f079,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"Water with an LSI of -0.1 at 68°F (well-balanced) may have an LSI of +0.4 at 90°F (beginning to scale) with identical pH, hardness, and alkalinity.",lsi,-0.1,-0.1,,index_value,unspecified,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
01a96c3cf0eb9fda,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"Water with an LSI of -0.1 at 68°F (well-balanced) may have an LSI of +0.4 at 90°F (beginning to scale) with identical pH, hardness, and alkalinity.",lsi,68,68,°f,temperature,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: lsi does not accept a temperature value -- likely extraction noise, not a real claim about this parameter."
531386438abf11f5,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"Water with an LSI of -0.1 at 68°F (well-balanced) may have an LSI of +0.4 at 90°F (beginning to scale) with identical pH, hardness, and alkalinity.",lsi,0.4,0.4,,index_value,unspecified,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
934f0aec77f2c20b,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,"Water with an LSI of -0.1 at 68°F (well-balanced) may have an LSI of +0.4 at 90°F (beginning to scale) with identical pH, hardness, and alkalinity.",lsi,90,90,°f,temperature,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: lsi does not accept a temperature value -- likely extraction noise, not a real claim about this parameter."
4cf79d9f85bd39df,academy/fundamentals/how-temperature-changes-water-chemistry.html,academy/fundamentals/how-temperature-changes-water-chemistry.html,This is especially important for hot tubs and heated pools.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
11816f0710950362,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Hot Tub Chemistry How Temperature Changes Water Chemistry Why Water Testing Matters On This Page Key Facts Aggressive vs.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
75f79bba05102dd3,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Scaling Water The Langelier Saturation Index Balancing in Practice Examples Common Mistakes Calculators Chemical Calculator Pool Alkalinity Calculator Fundamentals 6 min read Updated 2026-06-01 How Water Balance Works v2026.07 Balanced water neither corrodes surfaces nor deposits scale.,total_alkalinity,2026.07,2026.07,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: total_alkalinity does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
e6fbf709a97d5e32,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,This guide explains the Langelier Saturation Index and how to adjust your chemistry to stay in range.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
74a6d84a9f000ce1,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,The Langelier Saturation Index measures this on a single scale.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
8b4e6678584b703e,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Key Facts An LSI of 0.0 is perfect balance; the industry target range is -0.3 to +0.3.,lsi,0,0,,index_value,unspecified,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
07f9387662bcc49a,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Key Facts An LSI of 0.0 is perfect balance; the industry target range is -0.3 to +0.3.,lsi,-0.3,-0.3,,index_value,unspecified,RANGE,CARRIED_CONTEXT,AMBIGUOUS,,true,
b7e96bb547689de1,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Key Facts An LSI of 0.0 is perfect balance; the industry target range is -0.3 to +0.3.,lsi,0.3,0.3,,index_value,unspecified,RANGE,CARRIED_CONTEXT,AMBIGUOUS,,true,
8987d5de12e617ef,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,"Aggressive water (LSI below -0.3) attacks plaster, grout, metal fittings, and pump impellers.",lsi,-0.3,-0.3,,index_value,unspecified,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
96228bb24adabc1d,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,"Scaling water (LSI above +0.3) deposits calcium on heater elements, pipes, and pool surfaces.",lsi,0.3,0.3,,index_value,unspecified,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
6b9b307675b80d49,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Temperature is a major LSI factor — the same water chemistry at 70°F is less likely to scale than at 100°F.,lsi,70,70,°f,temperature,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: lsi does not accept a temperature value -- likely extraction noise, not a real claim about this parameter."
1c5248ae564ba92d,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Temperature is a major LSI factor — the same water chemistry at 70°F is less likely to scale than at 100°F.,lsi,100,100,°f,temperature,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: lsi does not accept a temperature value -- likely extraction noise, not a real claim about this parameter."
ed11d210b7d657d2,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,"The Langelier Saturation Index The LSI is a calculated value that accounts for pH, temperature, calcium hardness, total alkalinity, and total dissolved solids.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
8f2242520ab4e441,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,A negative LSI means the water is under-saturated with calcium carbonate and will act aggressively.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
83c7a93ad66febe5,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,A positive LSI means the water is over-saturated and will deposit scale.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
9eb6caeb99bdd617,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Most pool chemistry references target an LSI between -0.3 and +0.3.,lsi,-0.3,-0.3,,index_value,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
134a2ea11ca7086f,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Most pool chemistry references target an LSI between -0.3 and +0.3.,lsi,0.3,0.3,,index_value,pool,RANGE,CARRIED_CONTEXT,AMBIGUOUS,,true,
8b080b0bdee373bf,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Use the LSI Calculator on this site to calculate your current index and see which parameters to adjust.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
d712696225b10ce6,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,"Balancing in Practice Start by adjusting total alkalinity to 80–120 ppm, which supports stable pH.",total_alkalinity,80,120,ppm,concentration,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
14afff99543a10a3,academy/fundamentals/how-water-balance-works.html,academy/fundamentals/how-water-balance-works.html,Then bring pH into the 7.2–7.6 range.,ph,7.2,7.6,ph_units,ph_value,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
46b574d0c7b30350,academy/fundamentals/index.html,academy/fundamentals/index.html,"This guide explains the Langelier Saturation Index and how to adjust your chemistry to stay in range. 6 min read The Four Core Water Tests Free chlorine, pH, total alkalinity, and calcium hardness are the four tests that tell you everything you need to know about your pool water safety. 5 min read P…",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
22c362cf77e2a7ad,academy/fundamentals/index.html,academy/fundamentals/index.html,"Hot Tub Chemistry Hot tubs use the same chemistry as pools but with tighter ranges, smaller margins, and much faster chemical depletion due to heat, jets, and small volume. 5 min read How Temperature Changes Water Chemistry Higher water temperature speeds up chlorine consumption, shifts pH upward, a…",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fb3b1c2a4deec044,academy/fundamentals/pool-vs-hot-tub-chemistry.html,academy/fundamentals/pool-vs-hot-tub-chemistry.html,"Hot Tub Chemistry How Temperature Changes Water Chemistry Why Water Testing Matters On This Page Key Facts Volume, Dilution, and Concentration Temperature and Chemical Reactions Different Target Ranges Examples Common Mistakes Calculators Hot Tub Chlorine Calculator Hot Tub Ph Calculator Spa Volume …",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
6dc525acb9d2c49c,academy/fundamentals/pool-vs-hot-tub-chemistry.html,academy/fundamentals/pool-vs-hot-tub-chemistry.html,"Hot Tub Chemistry v2026.07 Hot tubs use the same chemistry as pools but with tighter ranges, smaller margins, and much faster chemical depletion due to heat, jets, and small volume.",,2026.07,2026.07,,unknown,both,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
047073a2378c113c,academy/fundamentals/pool-vs-hot-tub-chemistry.html,academy/fundamentals/pool-vs-hot-tub-chemistry.html,Key Facts Examples Calculator Related Pool and hot tub water chemistry follow identical principles but very different numbers.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
c2e58894cb4c5222,academy/fundamentals/pool-vs-hot-tub-chemistry.html,academy/fundamentals/pool-vs-hot-tub-chemistry.html,"Smaller volume, higher temperature, and jet aeration create a much more demanding chemical environment in a spa.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
efd3b81ce4a0b373,academy/fundamentals/pool-vs-hot-tub-chemistry.html,academy/fundamentals/pool-vs-hot-tub-chemistry.html,Key Facts A typical hot tub holds 300–500 gallons — roughly 1/30th the volume of a small pool.,pool_volume,300,500,gallons,volume,both,RULE_OF_THUMB,CORRECT_EXTRACTION,AMBIGUOUS,,true,
852970cf70d9767a,academy/fundamentals/pool-vs-hot-tub-chemistry.html,academy/fundamentals/pool-vs-hot-tub-chemistry.html,Key Facts A typical hot tub holds 300–500 gallons — roughly 1/30th the volume of a small pool.,pool_volume,1,1,,unknown,both,RULE_OF_THUMB,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
