source_file,source_type,parameter,value,unit,context,pool_or_spa,sanitizer,scenario,source_of_value,generator_dependency,claim_or_calculation,review_status
scripts/data/academy-hot-tubs.js,data_module,ph,2,ppm,"body: 'Saturday 9am: open cover, collect water sample. Run full test: FC 2 ppm (slightly low), pH 7.6 (fine), TA 95 ppm (fine), CH 200 ppm (",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:97,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,95,ppm,"body: 'Saturday 9am: open cover, collect water sample. Run full test: FC 2 ppm (slightly low), pH 7.6 (fine), TA 95 ppm (fine), CH 200 ppm (",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:97,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,200,ppm,"body: 'Saturday 9am: open cover, collect water sample. Run full test: FC 2 ppm (slightly low), pH 7.6 (fine), TA 95 ppm (fine), CH 200 ppm (",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:97,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,5,ppm,"body: 'Saturday 9am: open cover, collect water sample. Run full test: FC 2 ppm (slightly low), pH 7.6 (fine), TA 95 ppm (fine), CH 200 ppm (",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:97,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,4,ppm,"body: 'Saturday 9am: open cover, collect water sample. Run full test: FC 2 ppm (slightly low), pH 7.6 (fine), TA 95 ppm (fine), CH 200 ppm (",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:97,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,cyanuric_acid,500,ppm,"body: 'Run a complete water test including all four core parameters plus CYA. In hot tubs, TDS should also be checked monthly — TDS above 1,",hot_tub,unspecified,target_range,scripts/data/academy-hot-tubs.js:138,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,50,lbs,"body: 'Open the equipment cabinet and inspect for moisture on electrical components (indicating a leak), scale deposits on the heater elemen",hot_tub,unspecified,troubleshooting,scripts/data/academy-hot-tubs.js:143,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,104,°f,body: 'Fill the spa using the hose inserted through the filter housing (not over the shell) to minimise air entrainment in the plumbing. Hea,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:195,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,100,ppm,body: 'Fill the spa using the hose inserted through the filter housing (not over the shell) to minimise air entrainment in the plumbing. Hea,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:195,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,150,ppm,body: 'Fill the spa using the hose inserted through the filter housing (not over the shell) to minimise air entrainment in the plumbing. Hea,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:195,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,5,ppm,body: 'Fill the spa using the hose inserted through the filter housing (not over the shell) to minimise air entrainment in the plumbing. Hea,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:195,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,102,°f,body: 'Thursday 6pm: add pipe flush to running spa. Thursday 8pm: drain spa. Thursday 9pm: clean shell and filter. Friday 7am: refill with h,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:201,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,60,ppm,body: 'Thursday 6pm: add pipe flush to running spa. Thursday 8pm: drain spa. Thursday 9pm: clean shell and filter. Friday 7am: refill with h,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:201,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,80,ppm,body: 'Thursday 6pm: add pipe flush to running spa. Thursday 8pm: drain spa. Thursday 9pm: clean shell and filter. Friday 7am: refill with h,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:201,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,90,ppm,body: 'Thursday 6pm: add pipe flush to running spa. Thursday 8pm: drain spa. Thursday 9pm: clean shell and filter. Friday 7am: refill with h,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:201,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,200,ppm,body: 'Thursday 6pm: add pipe flush to running spa. Thursday 8pm: drain spa. Thursday 9pm: clean shell and filter. Friday 7am: refill with h,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:201,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,ph,5,ppm,body: 'Thursday 6pm: add pipe flush to running spa. Thursday 8pm: drain spa. Thursday 9pm: clean shell and filter. Friday 7am: refill with h,hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:201,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,combined_chlorine,0.5,ppm,"'Test combined chlorine after heavy use — if above 0.5 ppm, a shock treatment is required.',",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:228,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,500,gallons,"body: 'Every bather introduces nitrogen-containing organic compounds into the water: sweat, body oils, hair products, and sunscreen. In a sm",hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:237,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,5,ppm,"body: 'After adding any shock product, run the jets on high speed for 15–20 minutes to mix the chemical and accelerate off-gassing of chlora",hot_tub,chlorine,shock,scripts/data/academy-hot-tubs.js:247,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,0.5,ppm,"body: 'Six people used the spa for 90 minutes for a birthday party. After they exit: FC tests at 0.5 ppm (almost depleted), CC at 1.8 ppm (h",hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:253,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,1.8,ppm,"body: 'Six people used the spa for 90 minutes for a birthday party. After they exit: FC tests at 0.5 ppm (almost depleted), CC at 1.8 ppm (h",hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:253,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,0.5,ppm,"body: 'Six people used the spa for 90 minutes for a birthday party. After they exit: FC tests at 0.5 ppm (almost depleted), CC at 1.8 ppm (h",hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:253,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,0.3,ppm,"body: 'Six people used the spa for 90 minutes for a birthday party. After they exit: FC tests at 0.5 ppm (almost depleted), CC at 1.8 ppm (h",hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:253,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,free_chlorine,4,ppm,"body: 'Six people used the spa for 90 minutes for a birthday party. After they exit: FC tests at 0.5 ppm (almost depleted), CC at 1.8 ppm (h",hot_tub,chlorine,target_range,scripts/data/academy-hot-tubs.js:253,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-hot-tubs.js,data_module,water_temperature,104,°f,"body: 'Running a hot tub through winter requires the same routine as summer use — daily testing, weekly maintenance, monthly deep cleans — w",hot_tub,unspecified,target_range,scripts/data/academy-hot-tubs.js:289,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,water_temperature,80,°f,"body: 'Running a hot tub through winter requires the same routine as summer use — daily testing, weekly maintenance, monthly deep cleans — w",hot_tub,unspecified,target_range,scripts/data/academy-hot-tubs.js:289,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,water_temperature,15,°f,body: 'A spa owner in the mountains loses power for 36 hours in January. Outside temperature drops to 15°F. The spa water temperature has dr,hot_tub,unspecified,target_range,scripts/data/academy-hot-tubs.js:305,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-hot-tubs.js,data_module,water_temperature,52,°f,body: 'A spa owner in the mountains loses power for 36 hours in January. Outside temperature drops to 15°F. The spa water temperature has dr,hot_tub,unspecified,target_range,scripts/data/academy-hot-tubs.js:305,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,free_chlorine,3,ppm,"'Target 1–3 ppm free chlorine for pools; 3–5 ppm for hot tubs.',",hot_tub,chlorine,target_range,scripts/data/academy-sanitizers.js:21,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,5,ppm,"'Target 1–3 ppm free chlorine for pools; 3–5 ppm for hot tubs.',",hot_tub,chlorine,target_range,scripts/data/academy-sanitizers.js:21,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,3,ppm,"body: 'Pool free chlorine should stay between 1 and 3 ppm at all times. Below 1 ppm, sanitisation is inadequate and algae can begin to estab",pool,chlorine,safety_guidance,scripts/data/academy-sanitizers.js:35,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,1,ppm,"body: 'Pool free chlorine should stay between 1 and 3 ppm at all times. Below 1 ppm, sanitisation is inadequate and algae can begin to estab",pool,chlorine,safety_guidance,scripts/data/academy-sanitizers.js:35,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,5,ppm,"body: 'Pool free chlorine should stay between 1 and 3 ppm at all times. Below 1 ppm, sanitisation is inadequate and algae can begin to estab",pool,chlorine,safety_guidance,scripts/data/academy-sanitizers.js:35,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,3,ppm,"body: 'Pool free chlorine should stay between 1 and 3 ppm at all times. Below 1 ppm, sanitisation is inadequate and algae can begin to estab",pool,chlorine,safety_guidance,scripts/data/academy-sanitizers.js:35,"(data file, no direct generator)",claim,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,0.5,ppm,body: 'Total chlorine equals free chlorine plus combined chlorine. Combined chlorine (chloramines) forms when free chlorine reacts with nitr,pool,chlorine,shock,scripts/data/academy-sanitizers.js:40,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,ph,2,ppm,body: 'Two pools both read 2 ppm free chlorine. Pool A has pH 7.2; Pool B has pH 8.0. Pool A has approximately 1.34 ppm of active HOCl. Pool,pool,chlorine,target_range,scripts/data/academy-sanitizers.js:46,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,ph,1.34,ppm,body: 'Two pools both read 2 ppm free chlorine. Pool A has pH 7.2; Pool B has pH 8.0. Pool A has approximately 1.34 ppm of active HOCl. Pool,pool,chlorine,target_range,scripts/data/academy-sanitizers.js:46,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,ph,0.44,ppm,body: 'Two pools both read 2 ppm free chlorine. Pool A has pH 7.2; Pool B has pH 8.0. Pool A has approximately 1.34 ppm of active HOCl. Pool,pool,chlorine,target_range,scripts/data/academy-sanitizers.js:46,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,combined_chlorine,0.5,ppm,"'Combined chlorine above 0.5 ppm is the action threshold — shock treatment is needed.',",unspecified,chlorine,shock,scripts/data/academy-sanitizers.js:73,"(data file, no direct generator)",claim,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,free_chlorine,2,ppm,body: 'Combined chlorine is not measured directly — it is calculated. A DPD-1 test measures free chlorine; a DPD-3 test (or using DPD-1 plus,unspecified,chlorine,shock,scripts/data/academy-sanitizers.js:87,"(data file, no direct generator)",calculation,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,2.7,ppm,body: 'Combined chlorine is not measured directly — it is calculated. A DPD-1 test measures free chlorine; a DPD-3 test (or using DPD-1 plus,unspecified,chlorine,shock,scripts/data/academy-sanitizers.js:87,"(data file, no direct generator)",calculation,CONTEXTUAL
scripts/data/academy-sanitizers.js,data_module,free_chlorine,0.7,ppm,body: 'Combined chlorine is not measured directly — it is calculated. A DPD-1 test measures free chlorine; a DPD-3 test (or using DPD-1 plus,unspecified,chlorine,shock,scripts/data/academy-sanitizers.js:87,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
scripts/data/academy-sanitizers.js,data_module,free_chlorine,0.5,ppm,body: 'Combined chlorine is not measured directly — it is calculated. A DPD-1 test measures free chlorine; a DPD-3 test (or using DPD-1 plus,unspecified,chlorine,shock,scripts/data/academy-sanitizers.js:87,"(data file, no direct generator)",calculation,REQUIRES_REVIEW
