url,page_type,cluster,primary_intent,secondary_intent,word_count,content_quality_status,duplication_risk,seasonality,topical_depth,evidence_status,action,priority,reason
"https://waterbalancetools.com/resources/airbnb-pool-turnover-checklist","resource","resources","resources","calculation","226","ADEQUATE","LOW","not_applicable","standalone","formula_based","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/resources/hot-tub-maintenance-log","resource","resources","resources","calculation","128","ADEQUATE","LOW","not_applicable","standalone","formula_based","IMPROVE","P2","word_count=128 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/resources/","resource-hub","resources","resources","informational","308","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/resources/pool-chemical-log-sheet","resource","resources","resources","calculation","141","ADEQUATE","LOW","not_applicable","standalone","formula_based","IMPROVE","P2","word_count=141 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/resources/pool-closing-checklist","resource","resources","resources","calculation","239","ADEQUATE","LOW","not_applicable","standalone","formula_based","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/resources/pool-maintenance-checklist","resource","resources","resources","calculation","228","ADEQUATE","LOW","not_applicable","standalone","formula_based","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/resources/pool-opening-checklist","resource","resources","resources","calculation","254","ADEQUATE","LOW","not_applicable","standalone","formula_based","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/resources/pool-shock-log","resource","resources","resources","calculation","143","ADEQUATE","LOW","not_applicable","standalone","formula_based","IMPROVE","P2","word_count=143 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/resources/water-test-log","resource","resources","resources","calculation","140","ADEQUATE","LOW","not_applicable","standalone","formula_based","IMPROVE","P2","word_count=140 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/revisions/","revision-log","revisions","revisions","informational","178","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/salt-water-pool-chemical-levels-chart","chart","root","root","question_answer","419","STRONG","LOW","not_applicable","standalone","uncited","KEEP","P3","overall_quality_score=2.7 -- strong across the rubric."
"https://waterbalancetools.com/search/","utility","search","search","informational","10","WEAK","LOW","not_applicable","standalone","uncited","IMPROVE","P2","word_count=10 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/tools/","utility","tools","tools","informational","353","ADEQUATE","LOW","not_applicable","standalone","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
