url,file_path,cluster,originality_score,originality_evidence,usefulness_score,usefulness_evidence,completeness_score,completeness_evidence,specificity_score,specificity_evidence,accuracy_risk_score,accuracy_risk_evidence,repetition_score,repetition_evidence,search_intent_match_score,search_intent_match_evidence,user_task_completion_score,user_task_completion_evidence,aeo_answer_quality_score,aeo_answer_quality_evidence,trust_signals_score,trust_signals_evidence,overall_quality_score
https://waterbalancetools.com/academy/troubleshooting/cloudy-water,academy/troubleshooting/cloudy-water.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=767; task-support signals=[calculator/form present].,3,"word_count=767, heading_count=13.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=112 chars, h1_count=1.",2,word_count=767; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/academy/troubleshooting/corrosion,academy/troubleshooting/corrosion.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=762; task-support signals=[calculator/form present].,3,"word_count=762, heading_count=13.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=120 chars, h1_count=1.",2,word_count=762; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/academy/troubleshooting/foaming-hot-tubs,academy/troubleshooting/foaming-hot-tubs.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=699; task-support signals=[calculator/form present].,3,"word_count=699, heading_count=12.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=126 chars, h1_count=1.",2,word_count=699; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/academy/troubleshooting/green-water,academy/troubleshooting/green-water.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=844; task-support signals=[calculator/form present].,3,"word_count=844, heading_count=13.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=139 chars, h1_count=1.",2,word_count=844; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/academy/troubleshooting/,academy/troubleshooting/index.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=235; task-support signals=[none].,2,"word_count=235, heading_count=3.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=62 chars, h1_count=1.",1,word_count=235; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/academy/troubleshooting/scaling,academy/troubleshooting/scaling.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=757; task-support signals=[calculator/form present].,3,"word_count=757, heading_count=13.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=130 chars, h1_count=1.",2,word_count=757; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/academy/troubleshooting/strong-chlorine-smell,academy/troubleshooting/strong-chlorine-smell.html,academy/troubleshooting,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=760; task-support signals=[calculator/form present].,3,"word_count=760, heading_count=13.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=147 chars, h1_count=1.",2,word_count=760; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/academy/vacation-rentals/chemical-log-sheets,academy/vacation-rentals/chemical-log-sheets.html,academy/vacation-rentals,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=765; task-support signals=[calculator/form present].,3,"word_count=765, heading_count=12.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=143 chars, h1_count=1.",2,word_count=765; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.1
https://waterbalancetools.com/academy/vacation-rentals/emergency-water-recovery,academy/vacation-rentals/emergency-water-recovery.html,academy/vacation-rentals,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=837; task-support signals=[calculator/form present].,3,"word_count=837, heading_count=12.",3,4 sentence(s) with numeric ranges/units detected on page.,2,4 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=133 chars, h1_count=1.",2,word_count=837; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.3
https://waterbalancetools.com/academy/vacation-rentals/guest-safety,academy/vacation-rentals/guest-safety.html,academy/vacation-rentals,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=718; task-support signals=[calculator/form present].,3,"word_count=718, heading_count=12.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=137 chars, h1_count=1.",2,word_count=718; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/academy/vacation-rentals/,academy/vacation-rentals/index.html,academy/vacation-rentals,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=230; task-support signals=[none].,2,"word_count=230, heading_count=3.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=62 chars, h1_count=1.",1,word_count=230; task-support signals=[none].,1,single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),1.8
https://waterbalancetools.com/academy/vacation-rentals/maintenance-schedule,academy/vacation-rentals/maintenance-schedule.html,academy/vacation-rentals,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=673; task-support signals=[calculator/form present].,3,"word_count=673, heading_count=12.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=152 chars, h1_count=1.",2,word_count=673; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
